,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,description,website,market_cap,net_income_before_eo,$_last_5_day,z_score
2658,SRE US Equity,Sempra Energy,109.94,$27.07B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre,na,na,0,0,0,0
2659,SNH US Equity,Senior Housing Properties Trust,22.59,$4.61B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snh,na,na,0,0,0,0
2660,SNHN US Equity,Senior Housing Properties Trust,24.76,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snhn,na,na,0,0,0,0
2661,ST US Equity,Sensata Technologies Holding N.V.,53.39,$9.04B,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/st,na,na,0,0,0,0
2662,SXT US Equity,Sensient Technologies Corporation,62.96,$3.03B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt,na,na,0,0,0,0
2663,SQNS US Equity,Sequans Communications S.A.,1.89,$111.78M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/sqns,na,na,0,0,0,0
2664,SCI US Equity,Service Corporation International,24.72,$5.02B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/sci,na,na,0,0,0,0
2665,SERV US Equity,"ServiceMaster Global Holdings, Inc.",32.04,$4.3B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/serv,na,na,0,0,0,0
2666,NOW US Equity,"ServiceNow, Inc.",79.06,$11.72B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now,na,na,0,0,0,0
2667,SSLT US Equity,Sesa Sterlite Limited,13.87,$10.28B,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/sslt,na,na,0,0,0,0
2668,SSE US Equity,Seventy Seven Energy Inc.,5.04,$256.37M,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/sse,na,na,0,0,0,0
2669,SHAK US Equity,"Shake Shack, Inc.",44.87,$1.63B,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/shak,na,na,0,0,0,0
2670,SJR US Equity,Shaw Communications Inc.,23.63,$10.48B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sjr,na,na,0,0,0,0
2671,SHLX US Equity,"Shell Midstream Partners, L.P.",41.27,$5.57B,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/shlx,na,na,0,0,0,0
2672,SHW US Equity,Sherwin-Williams Company (The),289.75,$27.82B,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/shw,na,na,0,0,0,0
2673,SHG US Equity,Shinhan Financial Group Co Ltd,39.41,$18.69B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shg,na,na,0,0,0,0
2674,SFL US Equity,Ship Finance International Limited,15.33,$1.43B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sfl,na,na,0,0,0,0
2675,SSTK US Equity,"Shutterstock, Inc.",57.94,$2.05B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/sstk,na,na,0,0,0,0
2676,SBGL US Equity,Sibanye Gold Limited,9.95,$1.83B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sbgl,na,na,0,0,0,0
2677,SIG US Equity,Signet Jewelers Limited,120.08,$9.63B,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig,na,na,0,0,0,0
2678,SBY US Equity,Silver Bay Realty Trust Corp.,15.9,$594.2M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sby,na,na,0,0,0,0
2679,SSNI US Equity,"Silver Spring Networks, Inc.",9.96,$485.8M,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ssni,na,na,0,0,0,0
2680,SLW US Equity,Silver Wheaton Corp,21.42,$7.81B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw,na,na,0,0,0,0
2681,SVM US Equity,Silvercorp Metals Inc,1.31,$223.86M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svm,na,na,0,0,0,0
2682,SPG US Equity,"Simon Property Group, Inc.",191.81,$59.61B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spg,na,na,0,0,0,0
2683,SPG^J US Equity,"Simon Property Group, Inc.",72.415,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spg^j,na,na,0,0,0,0
2684,SSD US Equity,"Simpson Manufacturing Company, Inc.",36.04,$1.76B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ssd,na,na,0,0,0,0
2685,SHI US Equity,"SINOPEC Shangai Petrochemical Company, Ltd.",31.35,$3.39B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi,na,na,0,0,0,0
2686,SIX US Equity,Six Flags Entertainment Corporation New,47.13,$4.41B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/six,na,na,0,0,0,0
2687,SJW US Equity,SJW Corporation,31.22,$631.83M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sjw,na,na,0,0,0,0
2688,SKM US Equity,"SK Telecom Co., Ltd.",29.38,$18.76B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm,na,na,0,0,0,0
2689,SKX US Equity,"Skechers U.S.A., Inc.",68.7,$2.85B,1999,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/skx,na,na,0,0,0,0
2690,SLG US Equity,SL Green Realty Corporation,128.64,$12.42B,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/slg,na,na,0,0,0,0
2691,SLG^I US Equity,SL Green Realty Corporation,26.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slg^i,na,na,0,0,0,0
2692,SM US Equity,SM Energy Company,47.24,$3.18B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sm,na,na,0,0,0,0
2693,SFS US Equity,Smart,15.37,$1.12B,2014,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfs,na,na,0,0,0,0
2694,SNN US Equity,"Smith & Nephew SNATS, Inc.",36.44,$22.79B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/snn,na,na,0,0,0,0
2695,AOS US Equity,Smith (A.O.) Corporation,63.3,$5.67B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos,na,na,0,0,0,0
2696,SNA US Equity,Snap-On Incorporated,146.06,$8.49B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sna,na,na,0,0,0,0
2697,SQM US Equity,Sociedad Quimica y Minera S.A.,25.98,$6.84B,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sqm,na,na,0,0,0,0
2698,SLRA US Equity,Solar Capital Ltd.,24.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slra,na,na,0,0,0,0
2699,SWI US Equity,"Solarwinds, Inc.",51.76,$3.91B,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/swi,na,na,0,0,0,0
2700,SLH US Equity,"Solera Holdings, Inc.",55.29,$3.72B,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/slh,na,na,0,0,0,0
2701,SAH US Equity,"Sonic Automotive, Inc.",25.9,$1.33B,1997,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/sah,na,na,0,0,0,0
2702,SON US Equity,Sonoco Products Company,47.25,$4.78B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/son,na,na,0,0,0,0
2703,SNE US Equity,Sony Corp Ord,27.26,$31.31B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/sne,na,na,0,0,0,0
2704,BID US Equity,Sotheby&#39;s,44.59,$3.08B,1988,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/bid,na,na,0,0,0,0
2705,SFUN US Equity,SouFun Holdings Limited,7.14,$2.92B,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/sfun,na,na,0,0,0,0
2706,SOR US Equity,"Source Capital, Inc.",70.26,$608.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sor,na,na,0,0,0,0
2707,SJI US Equity,"South Jersey Industries, Inc.",56.68,$1.91B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/sji,na,na,0,0,0,0
2708,SXE US Equity,"Southcross Energy Partners, L.P.",13.17,$474.31M,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxe,na,na,0,0,0,0
2709,SCE^F US Equity,Southern California Edison Company,25.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^f,na,na,0,0,0,0
2710,SCE^G US Equity,Southern California Edison Company,24.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^g,na,na,0,0,0,0
2711,SCE^H US Equity,Southern California Edison Company,27.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^h,na,na,0,0,0,0
2712,SO US Equity,Southern Company (The),46.14,$41.52B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so,na,na,0,0,0,0
2713,SCCO US Equity,Southern Copper Corporation,30.2,$24.71B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco,na,na,0,0,0,0
2714,LUV US Equity,Southwest Airlines Company,44.78,$30.27B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/luv,na,na,0,0,0,0
2715,SWX US Equity,Southwest Gas Corporation,57.25,$2.66B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/swx,na,na,0,0,0,0
2716,SWN US Equity,Southwestern Energy Company,27.55,$10.59B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn,na,na,0,0,0,0
2717,SWNC US Equity,Southwestern Energy Company,58.45,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swnc,na,na,0,0,0,0
2718,SSS US Equity,"Sovran Self Storage, Inc.",93.95,$3.17B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sss,na,na,0,0,0,0
2719,CODE US Equity,Spansion Inc,36.51,$2.31B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/code,na,na,0,0,0,0
2720,SPA US Equity,Sparton Corporation,22.2,$219.94M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/spa,na,na,0,0,0,0
2721,SPE US Equity,Special Opportunities Fund Inc.,15.26,$119.48M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spe,na,na,0,0,0,0
2722,SE US Equity,Spectra Energy Corp,36.25,$24.32B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/se,na,na,0,0,0,0
2723,SEP US Equity,"Spectra Energy Partners, LP",54.11,$15.67B,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep,na,na,0,0,0,0
2724,SPB US Equity,"Spectrum Brands Holdings, Inc.",93.86,$5B,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb           ,na,na,0,0,0,0
2725,TRK US Equity,"Speedway Motorsports, Inc.",23.85,$985.65M,1995,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/trk,na,na,0,0,0,0
2726,SPR US Equity,"Spirit Aerosystems Holdings, Inc.",51.27,$7.23B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/spr,na,na,0,0,0,0
2727,SRC US Equity,"Spirit Realty Capital, Inc.",12.47,$4.97B,2013,Consumer Services,Building operators,http://www.nasdaq.com/symbol/src,na,na,0,0,0,0
2728,SRLP US Equity,Sprague Resources LP,24.16,$261.23M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/srlp,na,na,0,0,0,0
2729,LEAF US Equity,"Springleaf Holdings, Inc.",38.57,$4.43B,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/leaf,na,na,0,0,0,0
2730,S US Equity,Sprint Corporation,4.83,$19.12B,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s,na,na,0,0,0,0
2731,SPW US Equity,SPX Corporation,n/a,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spw,na,na,0,0,0,0
2732,JOE US Equity,St. Joe Company (The),17.42,$1.61B,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/joe,na,na,0,0,0,0
2733,STJ US Equity,"St. Jude Medical, Inc.",68.28,$19.52B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/stj,na,na,0,0,0,0
2734,STAG US Equity,"Stag Industrial, Inc.",25.51,$1.64B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stag,na,na,0,0,0,0
2735,STAG^A US Equity,"Stag Industrial, Inc.",27.5288,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^a,na,na,0,0,0,0
2736,STAG^B US Equity,"Stag Industrial, Inc.",25.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stag^b,na,na,0,0,0,0
2737,SSI US Equity,"Stage Stores, Inc.",21.53,$680.98M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ssi,na,na,0,0,0,0
2738,SFG US Equity,"StanCorp Financial Group, Inc.",67.42,$2.83B,1999,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/sfg,na,na,0,0,0,0
2739,SMP US Equity,"Standard Motor Products, Inc.",38.77,$887.56M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/smp,na,na,0,0,0,0
2740,SPF US Equity,Standard Pacific Corp,8.53,$2.39B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/spf,na,na,0,0,0,0
2741,SR US Equity,Standard Register Company (The),1.13,$10.36M,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/sr,na,na,0,0,0,0
2742,SXI US Equity,Standex International Corporation,71.89,$918.18M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sxi,na,na,0,0,0,0
2743,SWH US Equity,"Stanley Black & Decker, Inc.",116.02,$18.13B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swh,na,na,0,0,0,0
2744,SWJ US Equity,"Stanley Black & Decker, Inc.",25.84,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swj,na,na,0,0,0,0
2745,SWK US Equity,"Stanley Black & Decker, Inc.",98.94,$15.5B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swk,na,na,0,0,0,0
2746,SWU US Equity,"Stanley Black & Decker, Inc.",138,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/swu,na,na,0,0,0,0
2747,STN US Equity,Stantec Inc,26.19,$2.46B,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/stn,na,na,0,0,0,0
2748,SGU US Equity,"Star Gas Partners, L.P.",7.39,$423.32M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu,na,na,0,0,0,0
2749,SRT US Equity,"StarTek, Inc.",7.93,$122.2M,1997,Technology,Professional Services,http://www.nasdaq.com/symbol/srt,na,na,0,0,0,0
2750,HOT US Equity,"Starwood Hotels & Resorts Worldwide, Inc.",80.26,$14.33B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hot,na,na,0,0,0,0
2751,STWD US Equity,"STARWOOD PROPERTY TRUST, INC.",24.41,$5.43B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stwd,na,na,0,0,0,0
2752,SWAY US Equity,Starwood Waypoint Residential Trust,24.86,$939.12M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sway,na,na,0,0,0,0
2753,STT US Equity,State Street Corporation,77.63,$32.41B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt,na,na,0,0,0,0
2754,STT^C US Equity,State Street Corporation,23.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^c,na,na,0,0,0,0
2755,STT^D US Equity,State Street Corporation,26.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^d,na,na,0,0,0,0
2756,STT^E US Equity,State Street Corporation,25.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stt^e,na,na,0,0,0,0
2757,STO US Equity,Statoil ASA,18.9,$60.27B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto,na,na,0,0,0,0
2758,SPLP US Equity,Steel Partners Holdings LP,17.999,$495.83M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/splp,na,na,0,0,0,0
2759,SCS US Equity,Steelcase Inc.,18.43,$2.24B,1998,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/scs,na,na,0,0,0,0
2760,SCM US Equity,Stellus Capital Investment Corporation,12.5,$155.96M,2012,n/a,n/a,http://www.nasdaq.com/symbol/scm,na,na,0,0,0,0
2761,SCQ US Equity,Stellus Capital Investment Corporation,25.4499,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/scq,na,na,0,0,0,0
2762,SCL US Equity,Stepan Company,40.67,$904.85M,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl,na,na,0,0,0,0
2763,STE US Equity,STERIS Corporation,66.38,$3.95B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ste,na,na,0,0,0,0
2764,STL US Equity,Sterling Bancorp,13.66,$1.24B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl,na,na,0,0,0,0
2765,STC US Equity,Stewart Information Services Corporation,36,$867.79M,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/stc,na,na,0,0,0,0
2766,SF US Equity,Stifel Financial Corporation,51.55,$3.4B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf,na,na,0,0,0,0
2767,SFN US Equity,Stifel Financial Corporation,25.79,$1.26B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sfn,na,na,0,0,0,0
2768,SWC US Equity,Stillwater Mining Company,13.98,$1.67B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/swc,na,na,0,0,0,0
2769,STM US Equity,STMicroelectronics N.V.,8.92,$7.87B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/stm,na,na,0,0,0,0
2770,SGY US Equity,Stone Energy Corporation,17.85,$1B,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy,na,na,0,0,0,0
2771,EDF US Equity,Stone Harbor Emerging Markets Income Fund,15.46,$243.99M,2010,n/a,n/a,http://www.nasdaq.com/symbol/edf,na,na,0,0,0,0
2772,EDI US Equity,Stone Harbor Emerging Markets Total Income Fund,14.86,$142.85M,2012,n/a,n/a,http://www.nasdaq.com/symbol/edi,na,na,0,0,0,0
2773,SGM US Equity,Stonegate Mortgage Corporation,10.44,$269.03M,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sgm,na,na,0,0,0,0
2774,STON US Equity,StoneMor Partners L.P.,28.85,$840.48M,2004,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ston,na,na,0,0,0,0
2775,SRI US Equity,"Stoneridge, Inc.",11.84,$334.14M,1997,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sri,na,na,0,0,0,0
2776,STOR US Equity,STORE Capital Corporation,22.3,$2.47B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stor,na,na,0,0,0,0
2777,STRI US Equity,"STR Holdings, Inc",1.65,$14.61M,2009,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/stri,na,na,0,0,0,0
2778,SGL US Equity,"Strategic Global Income Fund, Inc.",8.42,$153.74M,1992,n/a,n/a,http://www.nasdaq.com/symbol/sgl,na,na,0,0,0,0
2779,BEE US Equity,Strategic Hotels & Resorts Inc,13.15,$3.61B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bee,na,na,0,0,0,0
2780,SYK US Equity,Stryker Corporation,95.25,$36.08B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk,na,na,0,0,0,0
2781,RGR US Equity,"Sturm, Ruger & Company, Inc.",42.66,$828.37M,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/rgr,na,na,0,0,0,0
2782,SPH US Equity,"Suburban Propane Partners, L.P.",45,$2.72B,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph,na,na,0,0,0,0
2783,SMFG US Equity,Sumitomo Mitsui Financial Group Inc,7.95,$54.35B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg,na,na,0,0,0,0
2784,INN US Equity,"Summit Hotel Properties, Inc.",13.24,$1.14B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn,na,na,0,0,0,0
2785,INN^A US Equity,"Summit Hotel Properties, Inc.",27.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^a,na,na,0,0,0,0
2786,INN^B US Equity,"Summit Hotel Properties, Inc.",26.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^b,na,na,0,0,0,0
2787,INN^C US Equity,"Summit Hotel Properties, Inc.",26.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/inn^c,na,na,0,0,0,0
2788,SMLP US Equity,"Summit Midstream Partners, LP",39.1,$2.3B,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/smlp,na,na,0,0,0,0
2789,SUI US Equity,"Sun Communities, Inc.",66.7,$3.81B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui,na,na,0,0,0,0
2790,SUI^A US Equity,"Sun Communities, Inc.",26.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sui^a,na,na,0,0,0,0
2791,SLF US Equity,Sun Life Financial Inc.,31.73,$19.45B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf,na,na,0,0,0,0
2792,SXCP US Equity,"SunCoke Energy Partners, L.P.",24.47,$915.25M,2013,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp,na,na,0,0,0,0
2793,SXC US Equity,"SunCoke Energy, Inc.",18.1,$1.2B,2011,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc,na,na,0,0,0,0
2794,SU US Equity,Suncor Energy  Inc.,30.66,$44.29B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su,na,na,0,0,0,0
2795,SUNE US Equity,"SunEdison, Inc.",22.13,$6B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/sune,na,na,0,0,0,0
2796,SXL US Equity,Sunoco Logistics Partners LP,45.96,$10.14B,2002,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl,na,na,0,0,0,0
2797,SUN US Equity,Sunoco LP,51.51,$1.24B,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun,na,na,0,0,0,0
2798,SHO US Equity,"Sunstone Hotel Investors, Inc.",17.42,$3.58B,2004,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho,na,na,0,0,0,0
2799,SHO^D US Equity,"Sunstone Hotel Investors, Inc.",26.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sho^d,na,na,0,0,0,0
2800,STI US Equity,"SunTrust Banks, Inc.",41.08,$21.42B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti,na,na,0,0,0,0
2801,STI/WS/A US Equity,"SunTrust Banks, Inc.",10.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti/ws/a,na,na,0,0,0,0
2802,STI/WS/B US Equity,"SunTrust Banks, Inc.",5.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti/ws/b,na,na,0,0,0,0
2803,STI^A US Equity,"SunTrust Banks, Inc.",22.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^a,na,na,0,0,0,0
2804,STI^E US Equity,"SunTrust Banks, Inc.",24.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sti^e,na,na,0,0,0,0
2805,SPN US Equity,"Superior Energy Services, Inc.",21.84,$3.32B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn,na,na,0,0,0,0
2806,SUP US Equity,"Superior Industries International, Inc.",19.36,$515.55M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup,na,na,0,0,0,0
2807,SVU US Equity,SuperValu Inc.,10.37,$2.71B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/svu,na,na,0,0,0,0
2808,SFY US Equity,Swift Energy Company,3.01,$132.02M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sfy,na,na,0,0,0,0
2809,SWFT US Equity,Swift Transportation Company,27.95,$3.96B,2010,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft,na,na,0,0,0,0
2810,SWZ US Equity,"Swiss Helvetia Fund, Inc. (The)",11.5012,$305.44M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swz,na,na,0,0,0,0
2811,SYA US Equity,Symetra Financial Corporation,23.05,$2.67B,2010,Finance,Life Insurance,http://www.nasdaq.com/symbol/sya,na,na,0,0,0,0
2812,SYF US Equity,Synchrony Financial,32.59,$27.17B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf,na,na,0,0,0,0
2813,SYT US Equity,Syngenta AG,70.74,$32.87B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt,na,na,0,0,0,0
2814,SNX US Equity,Synnex Corporation,79.1,$3.12B,2003,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx,na,na,0,0,0,0
2815,SNV US Equity,Synovus Financial Corp.,28.43,$3.88B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv,na,na,0,0,0,0
2816,SNV^C US Equity,Synovus Financial Corp.,27.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snv^c,na,na,0,0,0,0
2817,GJH US Equity,SYNTHETIC FIXED INCOME SECURITIES INC,9.85,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh,na,na,0,0,0,0
2818,GJO US Equity,SYNTHETIC FIXED INCOME SECURITIES INC,19.8,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo,na,na,0,0,0,0
2819,GJS US Equity,SYNTHETIC FIXED INCOME SECURITIES INC,18.44,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs,na,na,0,0,0,0
2820,GJP US Equity,"Synthetic Fixed-Income Securities, Inc.",22.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjp,na,na,0,0,0,0
2821,GJR US Equity,"Synthetic Fixed-Income Securities, Inc.",19.7499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gjr,na,na,0,0,0,0
