,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,description,website,market_cap,net_income_before_eo,$_last_5_day,z_score
244,MSTX US Equity,"Mast Therapeutics, Inc.",0.4962,$63.77M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mstx,"Mast Therapeutics Inc. is a biopharmaceutical company leveraging the MAST (Molecular Adhesion and Sealant Technology) platform, derived from clinical, nonclinical and manufacturing experience with purified and non-purified poloxamers for serious or life-threatening diseases with significant unmet needs.",www.masttherapeutics.com,0,0,7,0
245,MHH US Equity,"Mastech Holdings, Inc",9.42,$40.57M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/mhh,"Mastech Holdings Inc provides information technology staffing services and consulting services.  The Company also offers a range of services within business intelligence/data warehousing, service oriented architecture (""SOA""), web services, enterprise resource planning (""ERP"") & customer resource management and eBusiness solutions segments.",www.mastech.com,0,0,-1,0
246,MDGN US Equity,"Medgenics, Inc.",7.55,$187.56M,2011,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mdgn,Medgenics Inc is a biopharmaceutical company that develops therapeutic protein delivery technology for the treatment of a range of chronic diseases.,www.medgenics.com,0,0,-4,1
247,MDGN/WS US Equity,"Medgenics, Inc.",2.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdgn/ws,Medgenics Inc is a biopharmaceutical company that develops therapeutic protein delivery technology for the treatment of a range of chronic diseases.,www.medgenics.com,0,0,-20,0
248,IPB US Equity,"Merrill Lynch & Co., Inc.",27.66,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ipb,na,na,0,0,0,0
249,MEA US Equity,Metalico Inc,0.5671,$33.07M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/mea,"Metalico, Inc. processes ferrous and non-ferrous scrap metal.  The Company fabricates lead based products as well and sells its products nationwide to industrial customers.",www.metalico.com,0,0,5,-1
250,MXC US Equity,Mexco Energy Corporation,5.6541,$11.52M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mxc,"Mexco Energy Corporation provides oil and gas services. The Company and its wholly owned subsidiary, Forman Energy Corporation, are involved in the acquisition, exploration, development, and production of oil and gas. Mexco operates primarily in the Permian Basin of West Texas owns producing properties and undeveloped acreage in other states.",www.mexcoenergy.com,0,0,4,0
251,CCA US Equity,MFS California Insured Municipal Trust,11.17,$31.12M,1999,n/a,n/a,http://www.nasdaq.com/symbol/cca,"MFS California Insured Municipal Fund is a non-diversified, closed-end management investment company incorporated in the USA. The Fund's objective is to provide current income generally exempt from regular federal income tax and California income tax. The Fund invests its total assets in bonds and notes that generally are issued by or on behalf of California state.",www.mfs.com,0,0,-1,0
252,MGT US Equity,MGT Capital Investments Inc,0.5251,$5.54M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mgt,"MGT Capital Investments, Inc. operates gaming sites. The Company, through its subsidiaries, offers social and real money gaming sites online and in the mobile space, including fantasy sports wagering platforms, casino games and games of skill.",www.mgtci.com,0,0,7,-1
253,MDW US Equity,Midway Gold Corporation,0.71,$125.35M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mdw,Midway Gold Corp. explores and develops mineral resource properties.  The Company is currently exploring for gold on its Midway Prospect property located in Nevada in the United States.,www.midwaygold.com,0,0,5,-1
254,MGH US Equity,Minco Gold Corporation,0.24,$12.13M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgh,Minco Gold Corporation is a mineral exploration company.  The Company explores for gold and base metals in the People's Republic of China.,www.mincomining.com,0,0,-7,0
255,MGN US Equity,"Mines Management, Inc.",0.5,$14.91M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgn,"Mines Management, Inc. acquires, explores, and develops mineral properties that contain silver, base metals, and other precious metals.  The Company's properties are still in the exploration stage, with none of them producing any mineral content.",www.minesmanagement.com,0,0,-3,-1
256,MVF US Equity,"MuniVest Fund, Inc.",10.15,$649.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvf,"BlackRock MuniVest Fund, Inc. is a non-diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide shareholders with a high level of current income exempt from Federal income taxes.  The Fund invests primarily in a portfolio of long-term, investment-grade municipal obligations.",www.blackrock.com,0,0,0,0
257,MZA US Equity,"MuniYield Arizona Fund, Inc.",16.38,$75.14M,1993,n/a,n/a,http://www.nasdaq.com/symbol/mza,"BlackRock MuniYield Arizona Fund, Inc. is a non-diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide a high level of current income exempt from federal and Arizona income taxes. The Fund invests primarily in a portfolio of long-term investment grade Arizona municipal obligations.",www.blackrock.com,0,0,0,1
258,NNVC US Equity,"NanoViricides, Inc.",2.75,$160.38M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/nnvc,"NanoViricides, Inc. is a biopharmaceutical company.  The Company researches treatments for viruses such as AIDS/HIV, Hepatitis C, influenza, and Asian bird flu.",www.nanoviricides.com,0,0,-8,0
259,NHC US Equity,National HealthCare Corporation,63.17,$890.59M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/nhc,"National Healthcare Corporation operates long-term health care centers.  The Company also operates homecare programs, independent living centers, and assisted living centers.  National Healthcare's other services include managed care specialty medical units, Alzheimer's units, and a rehabilitation services company.",www.nhccare.com,0,0,-1,1
260,NHC^A US Equity,National HealthCare Corporation,15.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhc^a,na,na,0,0,0,0
261,NAVB US Equity,"Navidea Biopharmaceuticals, Inc.",1.64,$247.21M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/navb,Navidea Biopharmaceuticals Inc. is a biopharmaceutical company. The Company is focused on the development and commercialization of precision radiopharmaceutical diagnostics for diseases such as cancer.,www.navidea.com,0,0,2,0
262,NTIP US Equity,"Network-1 Technologies, Inc.",2.33,$57.03M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntip,"Network-1 Technologies, Inc. develops, markets, licenses, and supports a family of network security software products designed to provide comprehensive security to computer networks.  The Company's CYBERWALLPLUS family of security software products enables an organization to protect its computer networks from internal and external attacks and to secure organizational communications.",www.network-1.com,0,0,0,1
263,NBW US Equity,Neuberger Berman California Intermediate Municipal Fund Inc.,15.54,$86.06M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbw,"Neuberger Berman California Intermediate Municipal Fund, Inc. is a non-diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide common stockholders a high level of current income exempt from federal income tax and California personal income tax.  The Fund invests primarily in investment grade municipal bonds.",www.nb.com,0,0,0,0
264,NHS US Equity,Neuberger Berman High Yield Strategies Fund,12.69,$247.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhs,"Neuberger Berman High Yield Strategies Fund Inc is a diversified, closed-end management investment company.  The Fund's investment objective is to seek high total return.  The Fund will invest at least 80% of its managed assets in high yield debt securities of US and foreign issuers.",www.nb.com,0,0,1,-1
265,NBH US Equity,Neuberger Berman Intermediate Municipal Fund Inc.,15.37,$288.43M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbh,"Neuberger Berman Intermediate Municipal Fund, Inc. is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide common stockholders a high level of current income exempt from federal income tax.  The Fund invests primarily in investment grade municipal debt securities with remaining maturities of less than 15 years.",www.nb.com,0,0,-1,0
266,NML US Equity,Neuberger Berman MLP Income Fund Inc.,19.14,$1.08B,2013,n/a,n/a,http://www.nasdaq.com/symbol/nml,"Neuberger Berman MLP Income Fund Inc is a non-diversified, closed-end fund incorporated in the US.  The Fund's investment objective is to seek total return with an emphasis on cash distributions. The Fund invests at least 80% of its total assets minus liabilities in master limited partnerships.",www.nb.com,0,0,2,0
267,NBO US Equity,Neuberger Berman New York Intermediate Municipal Fund Inc.,14.04,$71.27M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nbo,"Neuberger Berman New York Intermediate Municipal Fund, Inc. is a non-diversified, closed-end management investment company incorporated in the USA. The Fund's objective is to provide a high level of current income exempt from federal income tax and New York State and City personal income taxes. The Fund invests primarily in investment grade New York municipal bonds.",www.nb.com,0,0,0,0
268,NRO US Equity,"Neuberger Berman Real Estate Securities Income Fund, Inc.",5.39,$300.7M,2003,n/a,n/a,http://www.nasdaq.com/symbol/nro,"Neuberger Berman Real Estate Securities Income Fund Inc is a closed-end management investment company incorporated in the USA.  The Fund's investment objective is high current income, as well as capital appreciation. The Fund invests 90% of its total assets in income-producing common equity securities, preferred securities, securities convertible into equity securities and REITs.",www.nb.com,0,0,-1,1
269,CUR US Equity,"Neuralstem, Inc.",3.8,$331.97M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cur,na,www.neuralstem.com,0,0,15,1
270,UWN US Equity,"Nevada Gold & Casinos, Inc.",1.23,$19.95M,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/uwn,"Nevada Gold & Casinos, Inc. owns and operates gaming, lodging, and entertainment facilities in Washington state and Colorado.",www.nevadagold.com,0,0,-1,0
271,NSU US Equity,Nevsun Resources Ltd,3.72,$742.71M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nsu,Nevsun Resources Ltd. is the operator of the Bisha Mine which began construction in 2008 and commercial production in 2011. The mine produced gold-silver dore until 2013 when the product switched to copper in concentrate and will expand to also produce Zinc concentrates.,www.nevsun.com,0,0,3,0
272,GBR US Equity,"New Concept Energy, Inc",1.4901,$2.9M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gbr,"New Concept Energy, Inc. explores and produces non-conventional energy sources. The Company acquires and develops mineral property leases seeking shaled natural gas.",www.newconceptenergy.com,0,0,-5,0
273,NEN US Equity,New England Realty Associates Limited Partnership,47.711999999999996,$183.54M,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/nen,"New England Realty Associates Limited Partnership owns and operates various residential apartment buildings, condominium units, and commercial properties located in Massachusetts, Connecticut, New Hampshire, and Maine.",na,0,0,-2,0
274,NGD US Equity,NEW GOLD INC.,3.51,$1.78B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ngd,"New Gold Inc. is a natural resource company. The Company acquires, explores, and develops gold properties.",www.newgoldinc.com,0,0,-6,-1
275,NSAT US Equity,Norsat International Inc.,5.1,$29.74M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nsat,"Norsat International Inc. designs, engineers, and distributes products for use in the satellite wireless communications industry.  The Company supplies satellite signal receivers, transmitters, and other ground station equipment. Norsat also develops components and systems to the satellite broadband Internet protocol market, as well as specializes in voice and data products and services.",www.norsat.com,0,0,-3,0
276,PAL US Equity,"North American Palladium, Ltd.",0.235,$90.83M,2000,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pal,na,www.napalladium.com,0,0,14,0
277,NAK US Equity,"Northern Dynasty Minerals, Ltd.",0.5499,$52.25M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nak,"Northern Dynasty Minerals Ltd. explores for gold, copper, and molybdenum in Alaska.",www.northerndynastyminerals.com,0,0,-1,0
278,NOG US Equity,"Northern Oil and Gas, Inc.",8.51,$518.88M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nog,"Northern Oil and Gas, Inc. is an oil and gas exploration and production company.  The Company is currently focused on the Rocky Mountain regions of the United States.",www.northernoil.com,0,0,1,-1
279,NBY US Equity,"NovaBay Pharmaceuticals, Inc.",0.57,$29.43M,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nby,"NovaBay Pharmaceuticals, Inc. is a biopharmaceutical company. The Company develops product candidates targeting the treatment or prevention of a wide range of infections in hospital and non-hospital environments. NovaBay Pharmaceuticals has developed a class of antimicrobial compounds for use in the treatment and prevention of bacterial infections.",www.novabaypharma.com,0,0,1,-1
280,NCQ US Equity,NovaCopper Inc.,0.6,$36.38M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ncq,NovaCopper Inc. is a mineral exploration company. The Company is focused on copper exploration.,na,0,0,14,-1
281,NG US Equity,Novagold Resources Inc.,3.71,$1.18B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ng,"NOVAGOLD RESOURCES INC. is a mineral exploration company. The Company, through its subsidiaries, explores and develops mineral properties in North America. NovaGold primarily focuses on gold properties, which may include copper, silver and zinc resources.",www.novagold.net,0,0,-5,0
282,NTN US Equity,"NTN Buzztime, Inc.",0.445,$41.07M,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ntn,na,www.ntn.com,0,0,0,0
283,NVX US Equity,Nuveen California Dividend Advantage Municipal Fund 2,14.48,$213.71M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nvx,"Nuveen California Dividend Advantage Municipal Fund 2 is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is current income exempt from federal and California state income taxes.  The Fund invests in a diversified portfolio of municipal obligations issued by state and local government authorities within the state of California.",www.nuveen.com,0,0,0,0
284,NZH US Equity,Nuveen California Dividend Advantage Municipal Fund 3,13.44,$324.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nzh,"Nuveen California Dividend Advantage Municipal Fund 3 is non-diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide current income exempt from regular federal and California income tax and to enhance portfolio value relative to the municipal bond market.  The Fund invests in tax-exempt municipal bonds.",www.nuveen.com,0,0,0,1
285,NCB US Equity,Nuveen California Municipal Value Fund 2,16.56,$54.45M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ncb,Nuveen California Municipal Value Fund 2 is a non-diversified close-end management. The Fund's objective is to provide current income exempt from regular federal and California income taxes. The Fund invests in a portfolio of municipal securities that has the potential to outperform major municipal market benchmarks over the longer term.,www.nuveen.com,0,0,-1,0
286,CFD US Equity,Nuveen Diversified Commodity Fund,12.56,$115.01M,2010,n/a,n/a,http://www.nasdaq.com/symbol/cfd,"The Nuveen Diversified Commodity Fund is a commodity pool.  The Fund's investment objective is to generate risk-adjusted total return. The Fund will invest directly in an actively managed, fully collateralized, long-only, diversified portfolio of commodity futures and forward contracts. The Fund will also write commodity call options.",www.nuveen.com,0,0,0,-1
287,NXZ US Equity,Nuveen Dividend Advantage Municipal Fund 2,14.21,$418.89M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxz,"Nuveen Dividend Advantage Municipal Fund 2 is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective seeks current income exempt from regular federal income tax.  The Fund invests primarily in a diversified portfolio of municipal obligations issued by state and local government authorities.",www.nuveen.com,0,0,0,0
288,NZF US Equity,Nuveen Dividend Advantage Municipal Fund 3,13.96,$507.17M,2007,n/a,n/a,http://www.nasdaq.com/symbol/nzf,"Nuveen Dividend Advantage Municipal Fund 3 is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective seeks current income exempt from regular federal income tax.  The Fund invests primarily in a diversified portfolio of municipal obligations issued by state and local government authorities.",www.nuveen.com,0,0,-1,0
289,NVG US Equity,Nuveen Dividend Advantage Municipal Income Fund,14.37,$383.16M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvg,"Nuveen Dividend Advantage Municipal Income Fund is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide current income exempt from regular federal income tax.  The Fund will invest primarily in investment grade municipal bonds that are exempt from regular federal income taxes.",www.nuveen.com,0,0,0,0
290,CTF US Equity,Nuveen Long/Short Commodity Total Return Fund,16.7899,$281.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ctf,"Nuveen Long/Short Commodity Total Return Fund is a commodity pool incorporated in the USA. The Fund is actively managed and seeks to outperform its benchmark, the Morningstar® Long/Short Commodity IndexSM. The Fund will invest directly in a diverse portfolio of exchange-traded commodity futures contracts that represent the main commodity sectors.",www.nuveen.com,0,0,0,0
291,NOM US Equity,Nuveen Missouri Premium Income Municipal Fund,15.4,$35.91M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nom,"Nuveen Missouri Premium Income Municipal Fund is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective seeks to provide current income exempt from both regular federal and Missouri income taxes.  The Fund invests primarily in a diversified portfolio of municipal obligations issued by state and local government authorities.",www.nuveen.com,0,0,0,0
292,NMZ US Equity,Nuveen Municipal High Income Opportunity Fund,13.56,$678.98M,2003,n/a,n/a,http://www.nasdaq.com/symbol/nmz,"Nuveen Municipal High Income Opportunity Fund is a diversified, closed-end management investment company incorporated in the USA.  The Fund's primary investment objective is to provide high current income exempt from regular federal income tax.  The Fund will invest its Managed Assets in a portfolio of municipal securities that pay interest exempt from tax.",www.nuveen.com,0,0,-1,0
293,NJV US Equity,Nuveen New Jersey Municipal Value Fund,14.66,$22.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/njv,"Nuveen New Jersey Municipal Value Fund is a diversified, closed-end management investment company incorporated in the USA. The Fund's objective is to provide current income exempt from regular federal and New Jersey income taxes. The Fund invests in a portfolio of municipal securities that has the potential to outperform major municipal market benchmarks over the longer term.",www.nuveen.com,0,0,-1,0
294,NXK US Equity,Nuveen New York Dividend Advantage Municipal Fund 2,13.48,$87.39M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxk,"Nuveen New York Dividend Advantage Municipal Fund 2 is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is current income exempt from both regular Federal and New York state income taxes.  The Fund invests primarily in a diversified portfolio of New York municipal obligations.",www.nuveen.com,0,0,0,0
295,NYV US Equity,Nuveen New York Municipal Value Fund 2,15.388,$36.16M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nyv,"Nuveen New York Municipal Value Fund 2 is a non-diversified close-end management investment company incorporated in the USA.  The Fund's objective is to provide current income exempt from regular federal, New York State and New York City income taxes. The Fund invests in a portfolio of municipal securities that has the potential to outperform major municipal market benchmarks over the long term",www.nuveen.com,0,0,0,1
296,NPN US Equity,Nuveen Pennsylvania Municipal Value Fund,15.1445,$18.47M,2009,n/a,n/a,http://www.nasdaq.com/symbol/npn,Nuveen Pennsylvania Municipal Value Fund is a non-diversified close-end management investment company incorporated in the USA.  The Fund's objective is to provide current income exempt from regular federal and Pennsylvania income taxes. The Fund invests in a portfolio of municipal securities that has the potential to outperform major municipal market benchmarks over the longer term.,www.nuveen.com,0,0,0,0
297,JRS US Equity,Nuveen Real Estate Fund,11.72,$338.62M,2001,n/a,n/a,http://www.nasdaq.com/symbol/jrs,"Nuveen Real Estate Income Fund is a non-diversified, closed-end management investment company incorporated in the USA. The Fund's objective is high current income with capital appreciation as a secondary objective. The Fund invests 90% of its assets in income producing common stocks, preferred stocks, convertible preferred stocks and debt securities issued by real estate companies.",www.nuveen.com,0,0,-1,0
298,OGEN US Equity,"Oragenics, Inc.",1.08,$39.07M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ogen,na,www.oragenics.com,0,0,44,-1
299,TIS US Equity,Orchids Paper Products Company,28.1,$246.1M,2005,Basic Industries,Paper,http://www.nasdaq.com/symbol/tis,"Orchids Paper Products Company manufactures bulk tissue paper, known as parent rolls, and converts parent rolls into a full line of tissue products.  The Company markets paper towels, bathroom tissue, paper napkins, and other products to the private label segment of the consumer tissue market, and focuses on serving value retailers.  Orchids Paper serves customers in the United States.",www.orchidspaper.com,0,0,2,0
300,ONVO US Equity,"Organovo Holdings, Inc.",6.39,$514.13M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/onvo,na,na,0,0,0,0
301,ONP US Equity,"Orient Paper, Inc.",0.99,$20.11M,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/onp,na,na,0,0,0,0
302,OESX US Equity,"Orion Energy Systems, Inc.",3.61,$79.22M,2007,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/oesx,na,na,0,0,0,0
303,OSGB US Equity,"Overseas Shipholding Group, Inc.",5.09,$155.48M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/osgb,na,na,0,0,0,0
304,ORM US Equity,"Owens Realty Mortgage, Inc.",12.95,$139.45M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/orm,na,na,0,0,0,0
305,PHF US Equity,"Pacholder High Yield Fund, Inc.",7.65,$99.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/phf,na,na,0,0,0,0
306,PBM US Equity,Pacific Booker Minerals Inc,4.82,$59.59M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pbm,na,na,0,0,0,0
307,PCG^A US Equity,Pacific Gas & Electric Co.,29.188000000000002,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^a,na,na,0,0,0,0
308,PCG^B US Equity,Pacific Gas & Electric Co.,26.91,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^b,na,na,0,0,0,0
309,PCG^C US Equity,Pacific Gas & Electric Co.,25.3499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^c,na,na,0,0,0,0
310,PCG^D US Equity,Pacific Gas & Electric Co.,24.7884,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^d,na,na,0,0,0,0
311,PCG^E US Equity,Pacific Gas & Electric Co.,25.0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^e,na,na,0,0,0,0
312,PCG^G US Equity,Pacific Gas & Electric Co.,24.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^g,na,na,0,0,0,0
313,PCG^H US Equity,Pacific Gas & Electric Co.,22.291999999999998,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^h,na,na,0,0,0,0
314,PCG^I US Equity,Pacific Gas & Electric Co.,22.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcg^i,na,na,0,0,0,0
315,PTN US Equity,"Palatin Technologies, Inc.",0.9,$37.39M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptn,na,na,0,0,0,0
316,PARR US Equity,Par Petroleum Corporation,18.55,$682.65M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/parr,na,na,0,0,0,0
317,PZG US Equity,Paramount Gold and Silver Corp.,1.18,$191.19M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pzg,na,na,0,0,0,0
318,PRK US Equity,Park National Corporation,86.45,$1.33B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/prk,na,na,0,0,0,0
319,PED US Equity,Pedevco Corp.,0.79,$26.16M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ped,na,na,0,0,0,0
320,PFNX US Equity,Pfenex Inc.,12.75,$259.81M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfnx,na,na,0,0,0,0
321,PIP US Equity,"PharmAthene, Inc",1.71,$108.37M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pip,na,na,0,0,0,0
322,HNW US Equity,Pioneer Diversified High Income Trust,17.248,$143.72M,2007,n/a,n/a,http://www.nasdaq.com/symbol/hnw,na,na,0,0,0,0
323,PLG US Equity,Platinum Group Metals Ltd.,0.51,$392.16M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plg,na,na,0,0,0,0
324,PLM US Equity,Polymet Mining Corp.,1.08,$298.46M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plm,na,na,0,0,0,0
325,PW US Equity,Power REIT,9.0,$15.59M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pw,na,na,0,0,0,0
326,PW^A US Equity,Power REIT,25.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pw^a,na,na,0,0,0,0
327,APTS US Equity,"Preferred Apartment Communities, Inc.",10.3,$204.61M,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/apts,na,na,0,0,0,0
328,PLX US Equity,"Protalix BioTherapeutics, Inc.",1.96,$183.6M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/plx,na,na,0,0,0,0
329,PVCT US Equity,"Provectus Biopharmaceuticals, Inc.",0.8121,$146.42M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pvct,na,na,0,0,0,0
330,RLGT US Equity,"Radiant Logistics, Inc.",4.53,$157.25M,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rlgt,na,na,0,0,0,0
331,RLGT^A US Equity,"Radiant Logistics, Inc.",27.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rlgt^a,na,na,0,0,0,0
332,REE US Equity,Rare Element Resources Ltd.,0.7487,$35.72M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ree,na,na,0,0,0,0
333,UTG US Equity,Reaves Utility Income Fund,31.53,$914.82M,2004,n/a,n/a,http://www.nasdaq.com/symbol/utg,na,na,0,0,0,0
334,REED US Equity,"Reeds, Inc.",5.44,$71.05M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/reed,na,na,0,0,0,0
335,RWC US Equity,RELM Wireless Corporation,6.18,$84.45M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/rwc,na,na,0,0,0,0
336,RCG US Equity,"RENN Fund, Inc.",1.2599,$5.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rcg,na,na,0,0,0,0
337,RVP US Equity,"Retractable Technologies, Inc.",4.2,$115.42M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rvp,na,na,0,0,0,0
338,RVM US Equity,"Revett Mining Company, Inc.",0.385,$15.05M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rvm,na,na,0,0,0,0
339,RNN US Equity,"Rexahn Pharmaceuticals, Inc.",0.8,$142.6M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rnn,na,na,0,0,0,0
340,RIC US Equity,"Richmont Mines, Inc.",3.28,$190.05M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ric,na,na,0,0,0,0
341,REI US Equity,"Ring Energy, Inc.",9.33,$240.05M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rei,na,na,0,0,0,0
342,RIF US Equity,RMR Real Estate Income Fund.,21.41,$163.83M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rif,na,na,0,0,0,0
343,RBY US Equity,Rubicon Minerals Corp,1.12,$415M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rby,na,na,0,0,0,0
344,SGA US Equity,"Saga Communications, Inc.",42.09,$244.5M,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sga,na,na,0,0,0,0
345,SSN US Equity,Samson Oil & Gas Limited,0.23,$32.63M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssn,na,na,0,0,0,0
346,SPP US Equity,Sanchez Production Partners LLC,1.39,$40.02M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/spp,na,na,0,0,0,0
347,SAND US Equity,Sandstorm Gold Ltd,3.31,$388.85M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sand          ,na,na,0,0,0,0
348,SARA US Equity,Saratoga Resources Inc,0.3201,$9.92M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sara,na,na,0,0,0,0
